random,persistent,antipersistent
7.616469279827388361e-02,1.117643171170190769e-01,9.455602831535813158e-01
7.529828928291243395e-02,1.166036455009429457e-01,8.364080479309501381e-01
7.480187502964616431e-02,1.172181723452074831e-01,9.195071648369349537e-01
1.025074448502260871e-01,1.201761389992113405e-01,8.748916195570081156e-01
6.928584296939692411e-02,1.182792037241844618e-01,7.715104306992549565e-01
6.158175943992071771e-02,1.220215052556873764e-01,8.460649562488962161e-01
1.161856319696755874e-01,1.263431443341691829e-01,7.574917162892633726e-01
1.121347389485705531e-01,1.290513491762806109e-01,8.188149368207163770e-01
9.324857830794459901e-02,1.290307382121353152e-01,7.392831077605037660e-01
1.338882606188215585e-01,1.246122151833229247e-01,7.427569311418930065e-01
9.961842292434487656e-02,1.170170064618164946e-01,6.906938908025757051e-01
6.679509758021294485e-02,1.134456813264581726e-01,7.544899300674684506e-01
1.140839230209311356e-01,1.093137997154650098e-01,7.889385879287559300e-01
1.173133033232893196e-01,9.706961960857383998e-02,7.776472717262701284e-01
1.290269261017346902e-01,9.250828149131082312e-02,8.336173784079389248e-01
1.694887435835865375e-01,9.116444737099639595e-02,8.363768513224246748e-01
1.881194857494224715e-01,8.383217476611271035e-02,8.097959540330791350e-01
1.862474294211742543e-01,9.107698278743138476e-02,8.823482199548013938e-01
1.894619180019046223e-01,9.520639551517065535e-02,9.032056368412799685e-01
2.148527352111657129e-01,1.005376515726397191e-01,9.425148122863480360e-01
1.694899167111466043e-01,1.051162501680964340e-01,8.952965693917712686e-01
1.741225852407629615e-01,1.048023305451409454e-01,7.517763163677770866e-01
1.379669340708225278e-01,9.752212317158248656e-02,7.742652395007639798e-01
1.322531988329956332e-01,9.671876687666569605e-02,7.154712573815537047e-01
9.962833527043571391e-02,9.473861319785099877e-02,6.811628247183760809e-01
1.505567925051788380e-01,1.008569685977791924e-01,6.495397473568836899e-01
1.420656392084474196e-01,1.045042905732949251e-01,7.000175983216828657e-01
1.735159656232867220e-01,9.773318475582991327e-02,7.696200113801688891e-01
1.730787283569449886e-01,9.885956203058679503e-02,7.613402497630983312e-01
1.693438024962644617e-01,1.061065458138448492e-01,6.844758934478757384e-01
1.663369006838224806e-01,1.090581720426785639e-01,5.975421763619229720e-01
1.175129045447861481e-01,1.189267960876550512e-01,6.856784676017767532e-01
1.522962257076937997e-01,1.317008274716963412e-01,6.529061005454828148e-01
1.918878387101435046e-01,1.350530631158987360e-01,5.852528488548699448e-01
2.032044495298435671e-01,1.415572304423356742e-01,5.734359072187609208e-01
2.179351442898670721e-01,1.448929090214043924e-01,5.303292175029548083e-01
2.269339585763957556e-01,1.462023252855387534e-01,6.052863190359050183e-01
2.493694545710582466e-01,1.428721952588474786e-01,6.241135585101190708e-01
2.553752237140524128e-01,1.370093684171998782e-01,5.584225331401607706e-01
2.726260406308242401e-01,1.428512333218683039e-01,6.044593344272118918e-01
2.455870075248970108e-01,1.515457310868448260e-01,5.455483589681842105e-01
2.444879727408850456e-01,1.561582714102336122e-01,5.297782547810595544e-01
2.258496399087597251e-01,1.475955104734336387e-01,5.891273071014669904e-01
2.356845742418056666e-01,1.474446905937318031e-01,4.967804165653909587e-01
2.466253420831963639e-01,1.550864696490018291e-01,5.364801114074291277e-01
2.354306126554435441e-01,1.568633751743082616e-01,5.737216240357062569e-01
2.807448186364953635e-01,1.545333962105881753e-01,5.774962413440499764e-01
2.726433079997415132e-01,1.527551969949881294e-01,5.867263474613210184e-01
2.621632943723797293e-01,1.571621094458016399e-01,5.985990294236962495e-01
2.584876862480918192e-01,1.593417041241733112e-01,5.508708800715101939e-01
2.873977982553272970e-01,1.605683024615243149e-01,5.255330454313376087e-01
2.905315422906529776e-01,1.651313079944997930e-01,5.182367041612766512e-01
2.996926892273904519e-01,1.660634335579085075e-01,5.176079543104076253e-01
3.329293084893888977e-01,1.660267375473347129e-01,5.423992052916329909e-01
3.049548962435592037e-01,1.710916947306924674e-01,5.602727386823522782e-01
2.436847480179119840e-01,1.770791344282828528e-01,6.750802660628826279e-01
2.229569742555897183e-01,1.787962452466048124e-01,5.596882415914240516e-01
2.142635572037142888e-01,1.757323821877068426e-01,6.014412686168993938e-01
2.406252126670287428e-01,1.837573985607012794e-01,6.737628038770496763e-01
2.629516024004635022e-01,1.829616214704412325e-01,6.056352897354820852e-01
2.471172131360755697e-01,1.841566749852182883e-01,7.211121918122730401e-01
2.290653590367575931e-01,1.755955268988140805e-01,7.536994487469313997e-01
2.342785379072288843e-01,1.760015455810611806e-01,6.915490460540066886e-01
1.803487354731112269e-01,1.699409327530856662e-01,6.388429312675911742e-01
2.226386947395070093e-01,1.741677902151046176e-01,6.145195763239440501e-01
1.979676134227036643e-01,1.764910858973826602e-01,6.833605485119290668e-01
1.912031618574097647e-01,1.758076319306201007e-01,7.009884842358131696e-01
1.600369520238815180e-01,1.708411055375688992e-01,6.656507279961519918e-01
1.464241984582851375e-01,1.750388246291459393e-01,7.429105566620416434e-01
1.452122429562663075e-01,1.831655237961757332e-01,7.237852117200664903e-01
1.481769406071831718e-01,1.759777522959739271e-01,5.661143379787962893e-01
1.897266681622458151e-01,1.718550886481835793e-01,7.397925147429216253e-01
2.264162466008287911e-01,1.825367659122065223e-01,7.549313486560831343e-01
2.630880471987590563e-01,1.841605185810443468e-01,7.898445778071512269e-01
2.646576769469487500e-01,1.838892379530010224e-01,6.947780084279403523e-01
2.776579642522621905e-01,1.876500593831082198e-01,7.047412271794836203e-01
2.618755009012079804e-01,1.771328398499900092e-01,6.492773616757272492e-01
2.613042372596929841e-01,1.859429478580563178e-01,6.264411421495644783e-01
2.162401782870837785e-01,1.879930236241044994e-01,5.947839217603541062e-01
2.770053649421863606e-01,1.892016472405440020e-01,6.047888374683286772e-01
2.615452035651589791e-01,1.913076397680520679e-01,6.818822302380729283e-01
2.597361123833655805e-01,1.988329651356594008e-01,5.704025601682074509e-01
2.614068899506510335e-01,2.009068667811078901e-01,6.853980655126374888e-01
2.644479137580811323e-01,2.113975822773828395e-01,6.747705364696512387e-01
2.262735742887441170e-01,2.191006436785580269e-01,5.670509880623658683e-01
2.406448386245196580e-01,2.242214197310131996e-01,5.214717721361987746e-01
2.432661370490453445e-01,2.193076988121154536e-01,6.245874083149773881e-01
2.828489947202735277e-01,2.279429341838646594e-01,6.285853479721742465e-01
2.511704856119706397e-01,2.281863459082139334e-01,6.705106180559236018e-01
2.578108446353453709e-01,2.336504598762383922e-01,6.881126281436854564e-01
2.744942054952090871e-01,2.309874207207448238e-01,5.801342937697270274e-01
2.837828845367733610e-01,2.304039232664276959e-01,5.190657988750378982e-01
3.094290504988977397e-01,2.327196925269970906e-01,5.065677235326034866e-01
2.799972046533842907e-01,2.344767122949779903e-01,5.544572283766979748e-01
3.257820838954330056e-01,2.299903762436754928e-01,5.554729384391430269e-01
3.381539005560847411e-01,2.258113529997700653e-01,4.596280134019323227e-01
3.239967663517417940e-01,2.237745729931076288e-01,5.072386493952535380e-01
3.280653986430105418e-01,2.210563583378738761e-01,4.961694313054957339e-01
3.523107614129553089e-01,2.200907146674490333e-01,4.998837826259848183e-01
3.255165588793175191e-01,2.162656921359898676e-01,5.507112255653200394e-01
3.576014602929520336e-01,2.064480878273542985e-01,7.134813761253989695e-01
4.194070542658129841e-01,2.008047106403022253e-01,6.150025688481246533e-01
4.318235269444917201e-01,2.038070334300993713e-01,6.473621270109261028e-01
4.042383674744442490e-01,2.026548282770992693e-01,5.670646369513776541e-01
3.582821525863046919e-01,1.967288457066259655e-01,5.747773865393266401e-01
3.881654602471507065e-01,1.960854171126017731e-01,5.120379625769014842e-01
4.177838724298248430e-01,1.911337871023527368e-01,4.027351949532956832e-01
3.871183479274888373e-01,1.945671007789276652e-01,4.315859961228312724e-01
3.929383849443239263e-01,1.854794533211059915e-01,5.597375910265827148e-01
4.032937139891712985e-01,1.885743426450985916e-01,5.367177234596761659e-01
4.155639928818631867e-01,1.881753386729014821e-01,5.475260141629262334e-01
3.885445315532100041e-01,1.854113736013378033e-01,4.532207093052412206e-01
3.830000205809455105e-01,1.831383000001481076e-01,4.127629282901721930e-01
3.727665179701131759e-01,1.877957947672276029e-01,5.200988718803378763e-01
3.853513285310498082e-01,1.800292239665044758e-01,4.503497916567877901e-01
4.312515857757647231e-01,1.753347083289797936e-01,5.189769373393786633e-01
4.220731089717886797e-01,1.692579014250329694e-01,5.049250478506547291e-01
4.461595009242448340e-01,1.700556780047461081e-01,4.054007058878510428e-01
4.524189066110744228e-01,1.771956786460512356e-01,4.426049831593590334e-01
4.649927434877309529e-01,1.785661094294191675e-01,5.452962845349091925e-01
4.381606231290200437e-01,1.774222682356753344e-01,5.457531293880573120e-01
4.550755248402381103e-01,1.757817321237516439e-01,6.157242896177862468e-01
4.828980235979031255e-01,1.738764069482278130e-01,4.900542207334169786e-01
4.614384548782841655e-01,1.715562076390461377e-01,4.915809472192517182e-01
5.031875036857017536e-01,1.653249884515404777e-01,5.583261231940228608e-01
4.848424016756770483e-01,1.706858605024258735e-01,4.995384794291852226e-01
5.354737300985015214e-01,1.718544495760412627e-01,4.584399021984882916e-01
4.997595843238789581e-01,1.735269788612680553e-01,5.054096382791866127e-01
5.168210463189879533e-01,1.794280254241857886e-01,5.327143776446399137e-01
5.557957920523637352e-01,1.758201900103862902e-01,6.040255656754356384e-01
5.667199243648903817e-01,1.739991279479585207e-01,6.827428758069520320e-01
5.972144580198874841e-01,1.755106891913117972e-01,6.308719475956663381e-01
6.081536591423615246e-01,1.695727540097462238e-01,5.936806191941841337e-01
5.632264121694379178e-01,1.717878388956484426e-01,6.748693103273999405e-01
5.863774428471354438e-01,1.790032472507465111e-01,5.370338102158499494e-01
5.905349437373634824e-01,1.746415429709860523e-01,5.850813444591341783e-01
6.192020785897195401e-01,1.792997275714298955e-01,5.433685794986182760e-01
5.912612427782513169e-01,1.869203028247698739e-01,5.959454237900331242e-01
5.491794810555709061e-01,1.935380937840274207e-01,4.750720633324536646e-01
5.587258865868005575e-01,1.927687989292636295e-01,3.912045419827420156e-01
5.378042051873983542e-01,1.973799777337155170e-01,4.033871842383639494e-01
5.667841001991702488e-01,1.848528036332772462e-01,5.148710771882900605e-01
5.671230680284876646e-01,1.781639686429992431e-01,4.448466671601967737e-01
5.977185199563124218e-01,1.670293834181666437e-01,4.487588802953550449e-01
5.768682911383341549e-01,1.657907224561037673e-01,4.204899978197837451e-01
5.568383059810427804e-01,1.680290733454614382e-01,3.652999420768242023e-01
6.019883669364977097e-01,1.651778223655825661e-01,4.060212364210754599e-01
5.471107045850243100e-01,1.608414699369435930e-01,4.757531636251242646e-01
5.442158609128762148e-01,1.520949411593175427e-01,4.169317319373135877e-01
5.652976552102045860e-01,1.462297790339149584e-01,4.220238202941096195e-01
5.628694576159062324e-01,1.542451900969688261e-01,4.427802451692574026e-01
5.289231385229840043e-01,1.548771739290224769e-01,3.156261743101136941e-01
5.715598826747827488e-01,1.435941235825248519e-01,3.715306563883013502e-01
5.775845785105401253e-01,1.341752428963051691e-01,4.841603365114331425e-01
5.908584676844307326e-01,1.293724654032341881e-01,4.366928231696426965e-01
5.905306534570196053e-01,1.271803310411716847e-01,4.118051232357344271e-01
6.116023711320798251e-01,1.187998029007757139e-01,3.686628954678311532e-01
5.572413605233753620e-01,1.131224795623527041e-01,4.913381310867994678e-01
5.240470969762643927e-01,1.123253792312337018e-01,4.683940649005933210e-01
5.585607721078197363e-01,1.162063744856176167e-01,4.457126924290707448e-01
5.371253118915209068e-01,1.193560293307690950e-01,4.142971954246617572e-01
5.705500984340177162e-01,1.243337046758438563e-01,4.246115154220531096e-01
5.546607509786427581e-01,1.258857515838341934e-01,4.653962401007159522e-01
5.127404267681577865e-01,1.225448318037442724e-01,4.658296816165684029e-01
4.960841583724920345e-01,1.291400335141753009e-01,5.035928124185193866e-01
4.902921732506423380e-01,1.375875157784188230e-01,4.962893208090735087e-01
4.972534301337506180e-01,1.453385458323117330e-01,5.166940601951696133e-01
4.947276117736464363e-01,1.482690200932401114e-01,4.134732064582812838e-01
4.892507504744749158e-01,1.515904395149373918e-01,3.552445321571730541e-01
4.932807157905277906e-01,1.544870374060883234e-01,2.762289492382464795e-01
5.266673334874530932e-01,1.584467417535361800e-01,2.396895154339782341e-01
5.039999071664372776e-01,1.659107812474405474e-01,3.146096154835396064e-01
4.734463765394341106e-01,1.710134981994732295e-01,3.932452461777604102e-01
5.018409049839863689e-01,1.656205434392013509e-01,4.323853496794892726e-01
4.998304589213953264e-01,1.625678012441955644e-01,4.221680333858101042e-01
5.044424905599965703e-01,1.682625361447622203e-01,3.735834661448188543e-01
4.828221410634603306e-01,1.671853264864066602e-01,3.550784342337380273e-01
4.528293850284806910e-01,1.615470025428672740e-01,3.954118833835673641e-01
4.545939744240673486e-01,1.662216509665266906e-01,4.507562738650585099e-01
5.370529042779073059e-01,1.679637560786670369e-01,4.457189503075870141e-01
5.719478506517055028e-01,1.634619181608867045e-01,5.286844087489132038e-01
5.794349742097204548e-01,1.628650990721541847e-01,5.602991581057323867e-01
5.947949385838845471e-01,1.625818516335414132e-01,5.230292494259496383e-01
5.989524722832144654e-01,1.675142900889172448e-01,5.892663578618698716e-01
5.916274913762973320e-01,1.697064800388382588e-01,6.643503846353432385e-01
5.536727476177323304e-01,1.758593355795801949e-01,5.546003919150714889e-01
5.509727532272373773e-01,1.896276525113666234e-01,5.081935224462207357e-01
5.587431024962724591e-01,2.016951124373708715e-01,4.952703723480172404e-01
5.658297083633954117e-01,1.999720729522266038e-01,4.557753336608844075e-01
5.744698771245948521e-01,2.069414429007155887e-01,4.968926500176212291e-01
5.830931619762587115e-01,2.126207697078818792e-01,5.931979227816090994e-01
5.643640980141679808e-01,2.141157671940833729e-01,6.272309520695411589e-01
5.913700602949302221e-01,2.143586018207912502e-01,6.143934020104266924e-01
6.338190399618081061e-01,2.107494082028407156e-01,6.252915005090945444e-01
6.394002691426458052e-01,2.072421539987530648e-01,5.563730324777956815e-01
6.104251677931095132e-01,2.073856264174002706e-01,6.290764434051566711e-01
5.975015631500892876e-01,2.041743183904524694e-01,4.980809226323608674e-01
6.183822426344042222e-01,2.080881251859787173e-01,5.317027069875498446e-01
6.114079040075518501e-01,2.093000630442035104e-01,6.722906303451506860e-01
5.730046545212782449e-01,2.128966917575599860e-01,7.225019496542344211e-01
6.189105957517860856e-01,2.199046898626783875e-01,7.026786726756641954e-01
6.407629032298277627e-01,2.229804659873600714e-01,7.225670833610763344e-01
6.580284718613443884e-01,2.297427807565874669e-01,7.875332389109553910e-01
6.321275269338832992e-01,2.303374501402565278e-01,7.284813980399424960e-01
6.398777465028118172e-01,2.394980377041687480e-01,7.132877918852223997e-01
6.481921542959314664e-01,2.448166631490703848e-01,7.264425460734974527e-01
6.690999505557767568e-01,2.602950656691867537e-01,7.312539565914096817e-01
6.606284453645453469e-01,2.690397028325312578e-01,7.692074821486797331e-01
6.547737629906619228e-01,2.683448240169572507e-01,7.339817232578778050e-01
6.958772367158087002e-01,2.654840140285340544e-01,8.264696739321553132e-01
7.515534003162204213e-01,2.689596115913465146e-01,7.447649852427061790e-01
7.527585457452948825e-01,2.667934694437751886e-01,6.186290637917138957e-01
7.987304486355523148e-01,2.715942228088115695e-01,6.089236795803131264e-01
7.888074008889389699e-01,2.744358892578218079e-01,6.526145115265908903e-01
7.834486706171356341e-01,2.743004358229347850e-01,6.185822935475728812e-01
8.003906113972991676e-01,2.786150946889724977e-01,5.507408359337168102e-01
8.120085197074840000e-01,2.882601298721850225e-01,5.437498616610767499e-01
7.748062044410899407e-01,2.990281826453753955e-01,5.661023669553393312e-01
7.805777374484781372e-01,3.011700789227286790e-01,5.972155689743900986e-01
7.871147900631312311e-01,3.038081292907605091e-01,6.192336698442041376e-01
8.270326979542215184e-01,3.066502192055777232e-01,5.987244093996331173e-01
7.992967195010476367e-01,3.071308594160877536e-01,5.987417728966416552e-01
7.792608471234762080e-01,3.047863610097285014e-01,6.997619750974874986e-01
8.085891657007590050e-01,3.076751457072565143e-01,6.964670154721059880e-01
8.283244177693326327e-01,3.137574820804227005e-01,7.294663563807831652e-01
8.232374221809052317e-01,3.172577189355735849e-01,6.021099099720742531e-01
8.113091163965956421e-01,3.146487456758194634e-01,4.783639226060005245e-01
8.169668217829667567e-01,3.186854257062030626e-01,5.469225007572112718e-01
8.129485882162936772e-01,3.271243057447557612e-01,4.858073581616322301e-01
8.147071367664836528e-01,3.252185310994505918e-01,6.150786382466720825e-01
7.979581802899541332e-01,3.325005915923450184e-01,6.260725170884052782e-01
7.657497037225826642e-01,3.394795474595458940e-01,5.198671283109718155e-01
7.474530430730814690e-01,3.405596831072685848e-01,6.287098694102237761e-01
7.533746785224394449e-01,3.427228254287857379e-01,5.240073767878090649e-01
7.109348686244058024e-01,3.502736103353239483e-01,5.305354984988814859e-01
7.090385031728528853e-01,3.567084164120312706e-01,5.548488258909739512e-01
6.740325695987882115e-01,3.753534120806640284e-01,5.669216064269647637e-01
6.480573709416171946e-01,3.751438898559937840e-01,6.036667968796465278e-01
6.787885507258529794e-01,3.698621401825101240e-01,6.109092396822537463e-01
6.313610260923498974e-01,3.682699776269875991e-01,6.487977532463151675e-01
6.578967036977461103e-01,3.733205667119591786e-01,6.723628664988050563e-01
6.740242508682456890e-01,3.791779156934511064e-01,6.176090710191114441e-01
6.834726524125038782e-01,3.877432506090233710e-01,6.036562209557135850e-01
7.099600627295993283e-01,3.950217768383053052e-01,7.124023497053242338e-01
7.320150311149166145e-01,4.054781504618895083e-01,7.320857873638052515e-01
7.067978842446004384e-01,4.028219510469543962e-01,6.693776137186522313e-01
7.099367349729533982e-01,4.085022307465241420e-01,5.342145093056838157e-01
7.094644580076781004e-01,4.085957398517163219e-01,5.690537540367198721e-01
6.829108409177261363e-01,4.020903213262190801e-01,4.759571969012795223e-01
6.489941533325518375e-01,4.049988627142105391e-01,5.174795868533248466e-01
6.354709099862971833e-01,4.075361187959256060e-01,5.102040733864989797e-01
6.096824364096905535e-01,4.087203637582355054e-01,5.203496549923104508e-01
5.641744251738243232e-01,4.117918328094206659e-01,4.267436012716700477e-01
5.889045555690620715e-01,4.164815794445902442e-01,4.421413836283213938e-01
5.811450071991418609e-01,4.203030090569345179e-01,4.286521842695740769e-01
6.232534833168414945e-01,4.191667430258282367e-01,3.344400337888850938e-01
5.965766804024997816e-01,4.169793286487359363e-01,4.388137720338694536e-01
5.567931629064163390e-01,4.231893895250760651e-01,5.431629922281639988e-01
5.180997984528163958e-01,4.298109954225304841e-01,5.344481602935948761e-01
5.198803744575027919e-01,4.381029081135685010e-01,5.411886274778072714e-01
4.992246954177382845e-01,4.382490760896829984e-01,5.578454548445288541e-01
5.296956310973550686e-01,4.453012932382517941e-01,5.087524132189545911e-01
5.324615173545645952e-01,4.492090573590026281e-01,5.221949331781238213e-01
5.664568632961646255e-01,4.567676268930614958e-01,4.794870447346309406e-01
5.878683404638943566e-01,4.590138277295608416e-01,4.328952108826267797e-01
6.066337996288503343e-01,4.611505664743600352e-01,5.662563459573466407e-01
6.000142948324469483e-01,4.635607562900938006e-01,4.055587981154399335e-01
5.394288803746941641e-01,4.619556337086239695e-01,3.877628974699061648e-01
5.702489685032261502e-01,4.658666878905087794e-01,4.918455160295821527e-01
6.003218316678605726e-01,4.701553411377401570e-01,5.078885316864139021e-01
6.064723989022052786e-01,4.668271440561810870e-01,4.593764072101245710e-01
6.019095831190233170e-01,4.750152475462938173e-01,3.237791095372752337e-01
5.503054067365411584e-01,4.763726359180518455e-01,3.584308989124928013e-01
5.644836121838172627e-01,4.761499765814225515e-01,4.649986350372943278e-01
5.382682921107490026e-01,4.768966425646581908e-01,5.374976858519874279e-01
6.104920232357409215e-01,4.822095124254738296e-01,5.204755159278720011e-01
6.204458239338854764e-01,4.794704175609786345e-01,5.383657633876907100e-01
6.361078248496031540e-01,4.794492574849014699e-01,5.476543009461299905e-01
6.439794281511936891e-01,4.804072493538888988e-01,4.134394530452056293e-01
6.238877356512205763e-01,4.775643414711302492e-01,4.338610989962346509e-01
6.040823910051444923e-01,4.841630291762372140e-01,4.077666451802477998e-01
6.027277850212656718e-01,4.905508830276467669e-01,4.925620501862972289e-01
5.733640246762732318e-01,4.941018946551237190e-01,5.166688546116503522e-01
5.387444439697931520e-01,4.952566720419216972e-01,4.528668801022052159e-01
5.508247299423912891e-01,4.984048145575005195e-01,6.033137894242240895e-01
5.172766449642457465e-01,4.967459787145203087e-01,5.945320484341266587e-01
5.617564672687931360e-01,4.945697546272989631e-01,5.940319858552790544e-01
5.704999690234658916e-01,4.873019045176594233e-01,6.007666918810190548e-01
5.802700530565512160e-01,4.850613958009040716e-01,6.031138648481203512e-01
5.663036817163314973e-01,4.877495342094300690e-01,6.248771887322182028e-01
5.792150541261736896e-01,4.903786668477951860e-01,6.688832529657531278e-01
5.644771736236976478e-01,5.011207573847696883e-01,5.647294430634980378e-01
5.477555728735649110e-01,5.121673744062387179e-01,4.921142842829023811e-01
5.183227610970827515e-01,5.153325815919127528e-01,5.300731422135291915e-01
5.067821313684350848e-01,5.145409080579081973e-01,4.960893676110692541e-01
4.781359674013145322e-01,5.114245982310658967e-01,6.657576412738892557e-01
4.849960909450564128e-01,5.123855691669123580e-01,5.863396831439972035e-01
5.124908687107166960e-01,5.094749672917097127e-01,5.697023023020317822e-01
4.724790306523039551e-01,5.141780829527385910e-01,5.655232847315572187e-01
4.350507027294583939e-01,5.164907510735098350e-01,4.981442916230712781e-01
4.208101340375923205e-01,5.191114036963901945e-01,6.429222479928633494e-01
4.096808938095309882e-01,5.206420893918732862e-01,6.290305156672469922e-01
4.545433939572544046e-01,5.169334125252189605e-01,6.649985677831045106e-01
4.455065367082188255e-01,5.091842751401459699e-01,6.320801363324948241e-01
4.469559015103270472e-01,5.038272243522650129e-01,5.494323922449667608e-01
4.476794455942735285e-01,4.994034613698704606e-01,5.229232385728269650e-01
4.570685659991448047e-01,5.058784835929823753e-01,5.625916395690750971e-01
5.032438533812028103e-01,5.107901555235386803e-01,6.471272503964207168e-01
4.688993584103799961e-01,5.119700174679477911e-01,6.768824738473089297e-01
4.795272074853796918e-01,5.136829801834443820e-01,5.997536149832721764e-01
4.674275531260836392e-01,5.075296818948492605e-01,6.705808253724542256e-01
4.844452160963196863e-01,5.036069732786143671e-01,6.540430913371214627e-01
4.682321649785489703e-01,5.067734635209025784e-01,6.738269635683691305e-01
4.521591244689541766e-01,5.111302027167349271e-01,6.767901049354523302e-01
4.305368532845107454e-01,5.128277245984068644e-01,6.379877966617987228e-01
4.575594479174757701e-01,5.134406878536552643e-01,6.522770854677873986e-01
4.712802075476685282e-01,5.136035252267792117e-01,6.060674700770223300e-01
4.756227656046607133e-01,5.182293800470519907e-01,5.996118906418108629e-01
4.791521740211820424e-01,5.189697148531041693e-01,4.830264232288178916e-01
4.775322894737088486e-01,5.163924436726224920e-01,5.844049018254425798e-01
4.993328673850709887e-01,5.255104361257809664e-01,6.294422774577196344e-01
5.401522604761791468e-01,5.257482737094821834e-01,6.020346584649048927e-01
5.521036254335897064e-01,5.307267877736924211e-01,5.921235395453657846e-01
5.462581266347890097e-01,5.373912041479718127e-01,6.461443742056395267e-01
6.098380630133779512e-01,5.340664972727608983e-01,6.079630128128585831e-01
6.054457761248889236e-01,5.339439759957955722e-01,5.489893686025016928e-01
5.735373435357812300e-01,5.307399126959313485e-01,5.013686624171861395e-01
5.483715629255198065e-01,5.298062078920261486e-01,5.107935726068105753e-01
4.931561289183782337e-01,5.345198718007865279e-01,4.153529886463390719e-01
4.524040358710709753e-01,5.311121434283861964e-01,3.651303473135702471e-01
4.611413567386996593e-01,5.364943472373490119e-01,4.276223174228352408e-01
4.486330979490949500e-01,5.370751465647897183e-01,3.504384650592545225e-01
4.561661082196888373e-01,5.365131353588181717e-01,3.305755187401631656e-01
4.810077766211985351e-01,5.338009775027712234e-01,3.550718716887243387e-01
4.351125272742255023e-01,5.318674949077993874e-01,3.915247204407223403e-01
4.754706753621023019e-01,5.340439668758257818e-01,4.417798787999816512e-01
5.017931135160891287e-01,5.350863679233448522e-01,3.786668468375976593e-01
5.311194312916688309e-01,5.283795182118790068e-01,3.920827262197795204e-01
4.639524706204089521e-01,5.350446128166466142e-01,4.206579934602893145e-01
4.622832181469839763e-01,5.457416402287563750e-01,3.724750848903237155e-01
4.687648525371542196e-01,5.489469285144004118e-01,4.454335084557121682e-01
4.326353735727106464e-01,5.537225259922556875e-01,3.554199312187263371e-01
4.149820650658276877e-01,5.567266780852800911e-01,2.894583841179659278e-01
4.043817774423721367e-01,5.636413057058412557e-01,2.207608163101197896e-01
4.204323309068004333e-01,5.721631048868029978e-01,2.767220947554339117e-01
4.715100231801097608e-01,5.810911866295038752e-01,2.128256701573092158e-01
4.603540518267633663e-01,5.844262090486399552e-01,3.724285555561230865e-01
4.855920533100180347e-01,5.893450817398873109e-01,3.656429237701508406e-01
4.745100063504753551e-01,6.018652673370737949e-01,3.489592033552298411e-01
4.962570324192551174e-01,6.025927678163448542e-01,3.064394329406460171e-01
4.443066650179359200e-01,5.986613253882703267e-01,2.555021351732456036e-01
3.980369909588161170e-01,6.027414536619685181e-01,3.032946119196488488e-01
3.854424478664398857e-01,5.969564227077553964e-01,2.673174941023451767e-01
3.147310305578535639e-01,5.957635348677895459e-01,2.950008311577917430e-01
3.362947423777624678e-01,5.981317261883380976e-01,2.981544549303936642e-01
3.328253764744860121e-01,5.947387045239975745e-01,3.387343590125156401e-01
2.777098435651284558e-01,5.948017671429162156e-01,3.646851918932782488e-01
2.633138132529133646e-01,5.978219988687720754e-01,3.935947535148643928e-01
2.949306080415191600e-01,6.004750542360860477e-01,4.220435468641035581e-01
2.787249361225491162e-01,6.041517814966848032e-01,3.292748471237435526e-01
2.905743522257614453e-01,6.068008441929365615e-01,3.650176018276520828e-01
3.007384281484139499e-01,6.076868955254721705e-01,3.778754720950357471e-01
2.749786184082778639e-01,6.127787822553079078e-01,2.499344933883614062e-01
3.152031051101228942e-01,6.228399690752433049e-01,2.695030438770287806e-01
3.362139568789119792e-01,6.200464579700748491e-01,2.603080583286151439e-01
3.286836267739201012e-01,6.225151480222261835e-01,2.979178876760709138e-01
2.883393040066442037e-01,6.236896509024958402e-01,2.957474330087199177e-01
2.963723886919931161e-01,6.327058905876853379e-01,2.266825203464810645e-01
3.240052500150037984e-01,6.335718491147758202e-01,2.176025299468681562e-01
3.449763682976718093e-01,6.345394840837128569e-01,7.777425852226399483e-02
3.586243582333470958e-01,6.439464047825836923e-01,1.217569465076265428e-01
3.660763755498565031e-01,6.499069448305333507e-01,1.708615736667619955e-01
4.253761707744529441e-01,6.475700693858669199e-01,2.751584515142799781e-01
4.252311109408811740e-01,6.505665484401653709e-01,2.326695908306568028e-01
4.059653121310670687e-01,6.581629541598668087e-01,2.778435937816509660e-01
3.821131976775258843e-01,6.506106418844573858e-01,2.407657267731874995e-01
3.193154951619573412e-01,6.522878895403839694e-01,3.856809622759199696e-01
3.025051028420776000e-01,6.521485716266290922e-01,3.654604552157671438e-01
3.051628964855282455e-01,6.591361674233654488e-01,2.848125837618201706e-01
2.922583505000233561e-01,6.545794175058506914e-01,3.280326248412259726e-01
3.076309953103384953e-01,6.535473995755132215e-01,3.305664684455440483e-01
3.560759666125436484e-01,6.475729806927240650e-01,4.044946688185300787e-01
3.460263376646026123e-01,6.479044691827537950e-01,3.623636344780443719e-01
3.525727364564301691e-01,6.501162412584241546e-01,3.182698970857521514e-01
3.387383440274867596e-01,6.503907207060606321e-01,3.192936143984602126e-01
3.786971599098504226e-01,6.469305434264741583e-01,3.145741631372543368e-01
3.576472998113284785e-01,6.476223322391574388e-01,2.811796332153837508e-01
3.536491164323081748e-01,6.579415724553945299e-01,3.552802462768798186e-01
